architecture_layers,condition,seed,ood_accuracy_mean,measured_layer,scope,component,head,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
6,higher_diversity,2,0.6775,5,cls,query,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.72127557830204,0.7905557376514194,0.47437963293621854,0.010401484556496143,0.4639781713485718,1.6903272353300682,0.7234258529031494,0.3120902661897314,nan,nan,0.5386397838592529,0.7520022392272949
6,higher_diversity,2,0.6775,5,cls,query,all,majority_duality,96,2,2,1,0,2.0,nan,nan,1.8827119894864413,0.6491965401363421,0.2592311066018329,0.008195151574909687,0.2510359585285187,1.6281178891725194,0.637752891376197,0.22923321170138197,nan,nan,0.6804339289665222,0.4099668562412262
6,higher_diversity,2,0.6775,5,cls,query,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.5502962222793754,0.6178395133823225,0.7473994425994667,0.029605595394968987,0.717793881893158,1.8805270903088063,0.7212694201413437,0.21465305858815334,nan,nan,0.7338407635688782,0.7077082395553589
6,higher_diversity,2,0.6775,5,cls,query,0,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.3019794876008003,0.312709271674552,0.20844146346097178,0.02218960039317608,0.18625186383724213,0.5361075043238187,0.1883401532856254,0.2259612780706721,0.03383546554040428,0.6342788731680953,0.7906349301338196,0.6544637084007263
6,higher_diversity,2,0.6775,5,cls,query,0,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.31541007230262924,0.3301351115806217,0.1630113795535802,0.008778358809649944,0.15423303842544556,0.4144764356820638,0.15088603792235378,0.1646471197528103,0.0031830096044065843,0.8941202025206555,0.8076976537704468,0.5699717402458191
6,higher_diversity,2,0.6775,5,cls,query,0,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.6932896443147378,0.7468476167048911,0.37563214916519444,0.029655754566192627,0.34597641229629517,1.2675044802640387,0.3466567874382153,0.3043279532611693,nan,nan,0.5890893340110779,0.9377042651176453
6,higher_diversity,2,0.6775,5,cls,query,0,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.1349158799559793,0.5977361597871524,0.36356654557682855,0.01144846249371767,0.3521180748939514,1.45383244859905,0.698638161027732,0.16972410018833547,nan,nan,0.2203768789768219,0.41892728209495544
6,higher_diversity,2,0.6775,5,cls,query,0,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.197460830821395,0.5799882734374255,0.381230794904616,0.05564720183610916,0.3255836069583893,1.4273298412483013,0.6503641157828106,0.17794563575290975,nan,nan,0.1611875742673874,0.5439170002937317
6,higher_diversity,2,0.6775,5,cls,query,0,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.859581794451614,0.6198861516779379,0.2947731378962118,0.016339849680662155,0.27843329310417175,1.0892048423195817,0.3568662839185029,0.18431628691206345,0.4543769904384922,0.6313749776602888,0.4686424732208252,0.8695513606071472
6,higher_diversity,2,0.6775,5,cls,query,0,double_negation,96,2,2,1,0,2.0,nan,nan,2.1835502402795064,0.9531749534838552,0.3331194518654816,0.010775626637041569,0.3223438560962677,0.9962761107937831,0.4347808170147226,0.20502058404532827,nan,nan,0.2458723783493042,1.1356029510498047
6,higher_diversity,2,0.6775,5,cls,query,0,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.6932074327498833,0.7380274240563165,0.7802714431916802,0.09755999594926834,0.6827114224433899,1.4945864859544933,0.6889485912725153,0.18993424043758544,nan,nan,0.5586625337600708,0.37704113125801086
6,higher_diversity,2,0.6775,5,cls,query,0,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.7036565351790056,0.8156372059188635,0.36734594530655856,0.010221458040177822,0.3571244776248932,1.2832217211526868,0.5323940222289553,0.24358712452790446,nan,nan,0.31680139899253845,0.8581600189208984
6,higher_diversity,2,0.6775,5,cls,query,0,majority_duality,96,2,2,1,0,2.0,nan,nan,1.7992038784634745,0.7090096036419508,0.1992716796183713,0.014821858145296574,0.18444982171058655,0.9876546907629694,0.43519853132425396,0.1924517857792382,nan,nan,0.4894278645515442,0.43282559514045715
6,higher_diversity,2,0.6775,5,cls,query,0,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.5630654673212467,0.5974601586563215,0.5272794218933066,0.023500632494688034,0.5037787556648254,1.5838685318862924,0.5069183549222286,0.16792679420609477,nan,nan,0.6690012812614441,0.8103840351104736
6,higher_diversity,2,0.6775,5,cls,query,1,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.27947858782963386,0.2955252058335539,0.24086822538802405,0.047971710562705994,0.1928965300321579,0.5477476122365925,0.19745466319437394,0.26976471320939316,0.045482409481614326,0.665682307081056,0.8366053104400635,0.6378236413002014
6,higher_diversity,2,0.6775,5,cls,query,1,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.27944766060169696,0.2951902194384655,0.16275772083045423,0.009350890293717384,0.15340682864189148,0.4085866077970115,0.1495881659360199,0.17637092209755512,0.003231938152876406,0.769604757917961,0.855124831199646,0.5429098606109619
6,higher_diversity,2,0.6775,5,cls,query,1,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.6682501827902635,0.7107860501397171,0.38397282991906456,0.028294483199715614,0.35567834973335266,1.1584383020915185,0.35629789016315533,0.315589301027226,nan,nan,0.7033769488334656,0.8627896308898926
6,higher_diversity,2,0.6775,5,cls,query,1,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.1743399838642623,0.5625230020154076,0.3812218869309301,0.013936974108219147,0.3672849237918854,1.4092061840386914,0.8844090100880819,0.1897398710918712,nan,nan,0.21077373623847961,0.3878074586391449
6,higher_diversity,2,0.6775,5,cls,query,1,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.8924604698008547,0.6808755394943089,0.454227160273935,0.07389871776103973,0.3803284168243408,1.4084953201651402,0.5550737656184067,0.18170585658984217,nan,nan,0.49808284640312195,0.39969250559806824
6,higher_diversity,2,0.6775,5,cls,query,1,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.7447680727099342,0.6215500010437753,0.3249443092737188,0.02465146593749523,0.30029284954071045,0.9606914061237624,0.3579608553489465,0.20589599930768018,0.4255069751832123,0.6411681779517274,0.6555287837982178,0.7367122173309326
6,higher_diversity,2,0.6775,5,cls,query,1,double_negation,96,2,2,1,0,2.0,nan,nan,2.187585362049374,0.8603880502330293,0.27997011717215076,0.007037205621600151,0.27293291687965393,0.931380230367809,0.3270977487266006,0.19000447154364988,nan,nan,0.1976277232170105,1.012776255607605
6,higher_diversity,2,0.6775,5,cls,query,1,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.5756043741739341,0.6192336721041596,0.6620440088470261,0.09701891988515854,0.5650250911712646,1.4372283797721366,0.56843793889413,0.19582499965063627,nan,nan,0.7062373161315918,0.3748887777328491
6,higher_diversity,2,0.6775,5,cls,query,1,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.9141581702951018,0.7240596926125338,0.37078897110540127,0.011727455072104931,0.35906150937080383,1.2782083098021124,0.5244729089562178,0.2776872310026695,nan,nan,0.4683564305305481,0.8057078719139099
6,higher_diversity,2,0.6775,5,cls,query,1,majority_duality,96,2,2,1,0,2.0,nan,nan,2.0633535274782875,0.611858320925267,0.1973917345538925,0.005611779168248177,0.1917799562215805,0.9930743722908898,0.5845279040472825,0.19570751917985077,nan,nan,0.6565224528312683,0.4291456639766693
6,higher_diversity,2,0.6775,5,cls,query,1,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.518972758709696,0.5570086634214386,0.6350449738120746,0.028960956260561943,0.6060839891433716,1.458258894384678,0.6092981945799496,0.20800581753524808,nan,nan,0.7340373396873474,0.7438462972640991
6,higher_diversity,2,0.6775,5,cls,query,2,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.32618092413063693,0.34204048346262345,0.27600174535683336,0.04990031197667122,0.22610141336917877,0.4915896478753552,0.22934245558395486,0.25934541069479283,0.041480629487914936,0.7382773223583269,0.773620069026947,0.4877015948295593
6,higher_diversity,2,0.6775,5,cls,query,2,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.32502172599158297,0.34245526246530394,0.17123285234056054,0.006293516606092453,0.16493934392929077,0.3749271555640703,0.16140046424791543,0.15928328003718484,0.004318259722725088,0.8899972494669942,0.8078692555427551,0.4252469539642334
6,higher_diversity,2,0.6775,5,cls,query,2,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.8189309249994032,0.8657105169437933,0.37730508070477303,0.034781090915203094,0.3425240218639374,1.037970865758602,0.3434310074831475,0.2585569098428144,nan,nan,0.5287152528762817,0.6950786709785461
6,higher_diversity,2,0.6775,5,cls,query,2,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.0783346051321094,0.5953938182855032,0.4091060806852843,0.015969881787896156,0.393136203289032,1.43088981537924,0.7278520108614813,0.19035774978282413,nan,nan,0.28945666551589966,0.36967194080352783
6,higher_diversity,2,0.6775,5,cls,query,2,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.0656215348673503,0.5948949537014011,0.4149396252706799,0.0722530409693718,0.34268662333488464,1.526283861429242,0.7201127508223906,0.18696469134341906,nan,nan,0.2558204233646393,0.4627208709716797
6,higher_diversity,2,0.6775,5,cls,query,2,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.8309746419844407,0.6959814797628888,0.3593314237162311,0.024345971643924713,0.3349854350090027,1.1033422766275232,0.43694044979776603,0.1970588854492584,0.45041116788149455,0.7190427198572562,0.6018009781837463,0.6380890011787415
6,higher_diversity,2,0.6775,5,cls,query,2,double_negation,96,2,2,1,0,2.0,nan,nan,2.330239721346722,0.8429394323953118,0.3349020208382316,0.007344754412770271,0.327557235956192,1.054763386995067,0.42728823018157625,0.22060927927020935,nan,nan,0.24970470368862152,1.01555597782135
6,higher_diversity,2,0.6775,5,cls,query,2,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.5909225885218684,0.6331455353153013,0.6604531876941974,0.05059348791837692,0.6098597049713135,1.6111754211151064,0.6132921339129579,0.188547207302465,nan,nan,0.695639431476593,0.37832725048065186
6,higher_diversity,2,0.6775,5,cls,query,2,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.6794199472095945,0.7916085559439325,0.39666687412103513,0.014691292308270931,0.38197556138038635,1.2478221181990896,0.6297008524628488,0.2709190705903875,nan,nan,0.4966575801372528,0.7312003970146179
6,higher_diversity,2,0.6775,5,cls,query,2,majority_duality,96,2,2,1,0,2.0,nan,nan,1.7372101995067226,0.6128123575206057,0.1839079446797279,0.005903205368667841,0.17800474166870117,0.8594408932860701,0.3798155489015117,0.18068848626410997,nan,nan,0.5789014101028442,0.40617528557777405
6,higher_diversity,2,0.6775,5,cls,query,2,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.578525330938478,0.6178758307230507,0.7806719802744624,0.049403391778469086,0.7312685251235962,1.6844024775441613,0.7340252837396387,0.22764734769189157,nan,nan,0.6891713738441467,0.6362072229385376
6,higher_diversity,2,0.6775,5,cls,query,3,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.2839086397505268,0.301142878525911,0.27249554025599665,0.03771878033876419,0.23477676510810852,0.4876043800996844,0.23930912758144063,0.2958121989585339,0.035690095224834247,0.6457525069983024,0.8372353315353394,0.5724099278450012
6,higher_diversity,2,0.6775,5,cls,query,3,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.3068042660858302,0.3259618012537654,0.19931262559422808,0.009883853606879711,0.18942877650260925,0.4159176120323454,0.18581416559871056,0.19646320359815064,0.004490073553985947,0.8694741824675967,0.851409912109375,0.4577499330043793
6,higher_diversity,2,0.6775,5,cls,query,3,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.727840321479992,0.7792761824213366,0.3757612143170131,0.03085574507713318,0.34490543603897095,1.1438363403426501,0.34564924684320203,0.2864342790114611,nan,nan,0.6833112239837646,0.7285590171813965
6,higher_diversity,2,0.6775,5,cls,query,3,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.0304033673096151,0.6419802866756866,0.4466744272605515,0.021112479269504547,0.4255619943141937,1.488467956211463,0.6204017630193966,0.18942027942375303,nan,nan,0.2938384711742401,0.3236084282398224
6,higher_diversity,2,0.6775,5,cls,query,3,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.0638910271289446,0.6259092520713829,0.501559481674707,0.08736288547515869,0.4141966700553894,1.493397424607471,0.652456799260295,0.2145126342090942,nan,nan,0.32744982838630676,0.42969003319740295
6,higher_diversity,2,0.6775,5,cls,query,3,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.7913415765710899,0.6712835803969047,0.3655507025695418,0.015952952206134796,0.3495977818965912,1.0391962621579245,0.3919301062801642,0.20811029377292842,0.5671014115934979,0.6910571099088804,0.6334004402160645,0.6387822031974792
6,higher_diversity,2,0.6775,5,cls,query,3,double_negation,96,2,2,1,0,2.0,nan,nan,2.1063121646131773,0.8617700950421099,0.4093661720212687,0.009673265740275383,0.3996928930282593,1.0529167064184466,0.48478208817246576,0.25187111930840267,nan,nan,0.31243619322776794,0.8174745440483093
6,higher_diversity,2,0.6775,5,cls,query,3,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.5912438511544125,0.63718876192586,0.8341358313386191,0.11000646650791168,0.7241293787956238,1.7284949591410221,0.7292575379855859,0.22927453038490464,nan,nan,0.6927529573440552,0.36966896057128906
6,higher_diversity,2,0.6775,5,cls,query,3,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.5423314750984196,0.9044435520692562,0.5133941921100083,0.007564089260995388,0.5058301091194153,1.283548932375613,0.6765543567249659,0.30332004795752043,nan,nan,0.3681677281856537,0.6129406094551086
6,higher_diversity,2,0.6775,5,cls,query,3,majority_duality,96,2,2,1,0,2.0,nan,nan,1.9303871437493065,0.6564831954269699,0.21549071877021717,0.008221172727644444,0.20726953446865082,1.0112307017462816,0.43588761172980844,0.19044203726790362,nan,nan,0.6085276007652283,0.3717210292816162
6,higher_diversity,2,0.6775,5,cls,query,3,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.542476710299937,0.5872122775070278,0.7338351894928243,0.02892993576824665,0.7049052715301514,1.7205641488829653,0.7080786144154253,0.21996393570297398,nan,nan,0.7290524244308472,0.6403951644897461
6,higher_diversity,2,0.6775,5,token_mean,query,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.04032402629953038,0.044111630677104226,0.038324296818335525,0.0014669799711555243,0.03685731813311577,1.3630609254921158,0.037084519901581625,0.21983595983868706,0.006518381888772237,0.08561448007680113,0.976649820804596,0.1351497322320938
6,higher_diversity,2,0.6775,5,token_mean,query,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.03211006377742756,0.03507742103129595,0.022782085117966398,0.0008006786811165512,0.021981406956911087,1.185171596216806,0.0214018782764536,0.19099840326494197,0.002563367581559965,0.10203396691541651,0.9822914600372314,0.10231462866067886
6,higher_diversity,2,0.6775,5,token_mean,query,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.10824257167899587,0.1202887897051403,0.05509355198375793,0.00372134055942297,0.051372211426496506,1.4303353369212617,0.05151545196386498,0.26618389582434215,nan,nan,0.9445635676383972,0.22628341615200043
6,higher_diversity,2,0.6775,5,token_mean,query,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.5117026574059969,0.16693866907252447,0.06545244473206503,0.006279913708567619,0.059172533452510834,1.5939209839339277,0.07184039039085184,0.11898169121582464,nan,nan,0.5036253333091736,0.18875093758106232
6,higher_diversity,2,0.6775,5,token_mean,query,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.21045285629910007,0.12489863544428362,0.05877957557039085,0.005899948067963123,0.05287963151931763,1.5880804963263102,0.06511671591969036,0.13832839099959846,nan,nan,0.8825186491012573,0.21168400347232819
6,higher_diversity,2,0.6775,5,token_mean,query,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.1581155744220434,0.13791176503198133,0.04746412866381185,0.002501060953363776,0.04496306553483009,1.530746836767414,0.044169040638492765,0.13202004229798175,0.06046055620380092,0.18159952925787876,0.8935257792472839,0.1959371119737625
6,higher_diversity,2,0.6775,5,token_mean,query,all,double_negation,96,2,2,1,0,2.0,nan,nan,1.6377220911227244,0.305922977996982,0.048496189518413196,0.0035347098018974066,0.04496148228645325,1.3905771294625389,0.05567254494812656,0.1106680260891057,nan,nan,0.11067969352006912,0.3534982204437256
6,higher_diversity,2,0.6775,5,token_mean,query,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.08877371439552222,0.09672155537778768,0.08814817684861717,0.00442915316671133,0.08371902257204056,1.6308892588587238,0.08404859675605279,0.1689125152568345,nan,nan,0.946590781211853,0.19662435352802277
6,higher_diversity,2,0.6775,5,token_mean,query,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.34349425098670544,0.2624650661239465,0.05207067555353551,0.0016192146576941013,0.050451457500457764,1.5130882895675601,0.05519291140365847,0.14059276630283937,nan,nan,0.7947461009025574,0.1870739609003067
6,higher_diversity,2,0.6775,5,token_mean,query,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.37640264233342935,0.1841382976159496,0.03840990470029428,0.0032731732353568077,0.03513672947883606,1.3431549328348742,0.04439014583572485,0.15836579022799616,nan,nan,0.7032673954963684,0.15867581963539124
6,higher_diversity,2,0.6775,5,token_mean,query,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.07654030701594,0.08474307067015349,0.08762670656562685,0.006820524111390114,0.0808061808347702,1.625754225627554,0.08135084114868654,0.18154724007217662,nan,nan,0.9604907631874084,0.18110066652297974
6,higher_diversity,2,0.6775,5,token_mean,query,0,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.03986867965070023,0.04112062466900272,0.01670324616688279,0.0012129562674090266,0.015490289777517319,0.19999188423585637,0.0155834310553515,0.11568016312002216,0.002565899759957026,0.07484986279115069,0.9747946858406067,0.14829692244529724
6,higher_diversity,2,0.6775,5,token_mean,query,0,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.03430376192967641,0.035486851477992284,0.010041049599299285,0.0008608605712652206,0.009180190041661263,0.13238070646520436,0.00871641611508524,0.09131906778976616,8.040230327687419e-05,0.10616419950844444,0.9784750938415527,0.10528766363859177
6,higher_diversity,2,0.6775,5,token_mean,query,0,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.1090809152808948,0.1154100573624394,0.03316603067100177,0.0033191628754138947,0.02984686568379402,0.4569914558758299,0.029944682835649012,0.18544989277151624,nan,nan,0.9369242191314697,0.24983783066272736
